Code,Name,Period,GeographicAreaName,Value,UnitType,State,Year
3.4.3,Major causes of death,2017,Country WA,137.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,81.8,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,213.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,36.0,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,97.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,59.1,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,310.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,22.4,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,52.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,24.1,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,74.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,23.3,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,126.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,214.3,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,598.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,124.4,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,381.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,165.9,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,979.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,30.3,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,80.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,30.0,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,89.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,30.4,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,169.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,0.0,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,0.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,0.0,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,0.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,0.0,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,0.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,73.8,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,190.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,48.2,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,146.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,59.9,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,335.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,5.2,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,14.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,7.3,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,23.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,6.7,DecimalOne,Country WA,2017
3.4.3,Major causes of death,2017,Country WA,37.0,DecimalZero,Country WA,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,682.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,2030.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,487.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,1782.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,578.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,3812.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,5.4,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,17.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,2.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,7.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,3.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,24.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,8.5,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,26.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,9.7,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,33.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,9.2,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,59.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,192.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,567.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,137.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,534.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,163.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,1101.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,5.1,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,15.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,3.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,11.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,4.5,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,26.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,23.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,70.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,16.7,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,61.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,20.2,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,131.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,3.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,2.1,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,7.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,1.6,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,10.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,15.2,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,42.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,10.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,38.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,12.2,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,81.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,5.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,17.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,6.1,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,23.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,6.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,40.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,1.1,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,3.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,2.1,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,8.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,1.6,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,11.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,33.5,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,101.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,25.5,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,92.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,29.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,193.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,64.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,176.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,22.1,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,75.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,42.4,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,251.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,31.6,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,89.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,30.8,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,121.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,31.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,210.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,197.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,613.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,144.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,497.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,167.8,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,1110.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,30.5,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,90.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,22.2,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,83.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,25.9,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,174.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,0.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,64.5,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,194.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,48.6,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,180.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,56.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,375.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,2.0,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,6.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,3.3,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,11.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,2.7,DecimalOne,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Darling Downs and West Moreton,17.0,DecimalZero,Darling Downs and West Moreton,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,515.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,4415.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,393.9,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,4707.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,448.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,9122.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,17.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,12.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2.1,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,29.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,8.4,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,72.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,6.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,79.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,7.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,151.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,137.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1187.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,108.5,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1403.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,122.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2590.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2.5,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,19.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.9,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,16.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,35.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,17.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,145.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,12.6,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,149.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,14.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,294.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2.4,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,20.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,14.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,34.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,12.1,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,106.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,9.1,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,122.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,10.4,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,228.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,3.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,29.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,4.9,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,58.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,4.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,87.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.4,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,12.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,17.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,29.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,18.2,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,157.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,14.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,173.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,16.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,330.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,41.4,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,330.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,24.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,253.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,32.3,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,583.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,25.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,226.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,28.9,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,396.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,28.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,622.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,169.5,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1447.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,113.6,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,1183.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,137.5,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,2630.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,35.6,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,307.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,33.8,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,416.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,34.7,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,723.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,0.0,DecimalZero,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,52.5,DecimalOne,Eastern Melbourne,2017
3.4.3,Major causes of death,2017,Eastern Melbourne,459.0,DecimalZero,Eastern Melbourne,2017
